CASEID,RGN,RGN_TXT,SFA_NAME,SFA_STATE,SFA_ZIP,SFA_ID,NUM_SCHOOLS,NUM_STUDENTS,Q2C1,Q2C2,Q2C3,Q2C4,Q2C5,Q2C6,Q2C7,Q5C1,Q5C2,Q5C3,Q5C4,Q5C5,Q5C6,Q26,Q7_A1C4,Q7_B1C4,Q7_C1C4,Q7_D1C4,Q7_E1C4,Q7_F1C4,Q7_G1C4,Q7_H1C4,Q7_I1C4,Q7_J1C4,Q7_K1C4,Q7_L1C4,Q7_M1C4,Q7_N1C4,Q7_O1C4,Q7_P1C4,Q7_Q1C4,Q7_R1C4,Q7_S1C4,Q7_T1C4,Q7_U1C4,Q7_V1C4,Q7_W1C4,Q7_X1C4,Q7_Y1C4,Q7_Z1C4,Q7_ZZ1C4,Q7_AA1C4,Q7_AB1C4,Q7_AC1C4,Q7_AD1C4,Q7_AE1C4,Q7_AF1C4,Q7_AG1C4,Q7_AH1C4,Q8C1,Q8C9,Q9C3,Q9_CC1,Q9_CC2,Q9_CC3,Q9_CC4,Q10C1,Q10C2,Q10C3,Q10C4,Q10C5,Q10C6,Q10C7,Q10C8,Q10C9,Q10C10,Q10C11,Q10C12,Q10C13,Q10C14,Q11_AC1,Q11_AC2,Q11_AC3,Q11_AC4,Q11_AC5,Q11_AC6,Q11_AC7,Q11_AC8,Q11_AC9,Q11_AC10,Q11_AC11,Q11_AC12,Q11_BC1,Q11_BC2,Q11_BC3,Q11_BC4,Q11_BC5,Q11_BC6,Q11_BC7,Q11_BC8,Q11_BC9,Q11_CC1,Q11_CC2,Q11_CC3,Q11_CC4,Q11_CC5,Q11_CC6,Q13C1,Q13C2,Q13C3,Q13C4,Q13C5,Q13C6,Q13C7,Q13C8,Q13C9,Q13C10,Q13C11,Q13C12,Q13C13,Q13C14
MPRO770680,7,Mountain Plains Regional Office (MPRO),St. Rose Of Lima,CO,80223,8673,1,221,1,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MPRO770681,7,Mountain Plains Regional Office (MPRO),Corpus Christi School,CO,80907,8693,1,,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,,,,,,,0,,0,0,,1,1,1,0,0,0,0,0,1,1,0,0,1,,,0,0,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
MPRO770682,7,Mountain Plains Regional Office (MPRO),Divine Redeemer,CO,80909,8694,1,209,0,0,0,0,0,0,1,0,0,0,1,0,0,98,1,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,,,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MPRO770683,7,Mountain Plains Regional Office (MPRO),Bethlehem Lutheran Parish,CO,80214,8719,1,312,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPRO770687,7,Mountain Plains Regional Office (MPRO),Colo School F/T Deaf And The Blind,CO,80903,9000,1,164,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,0,1,0,,1,,0,0,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
MPRO770688,7,Mountain Plains Regional Office (MPRO),Windsor Charter Academy,CO,80550,9589,3,1636,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,,,,,,1,1,1,0,1,1,1,1,0,0,,,0,1,1,,0,1,,,0,,1,1,1,,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
MWRO2160905,2,Midwest Regional Office (MWRO),Adam/Brwn/Cass/Morgn/Pik/Sctt Roe,IL,62301,01-000-000,5,101,1,0,0,0,0,0,0,0,1,1,0,0,0,98,0,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MWRO2160906,2,Midwest Regional Office (MWRO),Payson Cusd 1,IL,62360,01-001-001,2,446,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160908,2,Midwest Regional Office (MWRO),St James Lutheran,IL,62301,01-001-002,1,91,0,0,0,0,0,0,1,1,0,1,0,0,0,98,0,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MWRO2160910,2,Midwest Regional Office (MWRO),Cusd 4,IL,62351,01-001-004,3,656,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MWRO2160911,2,Midwest Regional Office (MWRO),Adams County Of,IL,62301,01-001-005,1,60,1,1,1,0,0,1,0,0,0,1,0,0,0,98,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160912,2,Midwest Regional Office (MWRO),St Francis Solanus,IL,62301,01-001-006,1,224,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MWRO2160913,2,Midwest Regional Office (MWRO),St Peter School,IL,62301,01-001-009,1,381,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,,,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MWRO2160914,2,Midwest Regional Office (MWRO),Quincy Notre Dame High School,IL,62301,01-001-012,1,397,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MWRO2160918,2,Midwest Regional Office (MWRO),Quincy Sd 172,IL,62301,01-001-172,8,6372,1,1,0,1,0,1,0,0,0,1,0,0,0,10,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
MWRO2160921,2,Midwest Regional Office (MWRO),Beardstown Cusd 15,IL,62618,01-009-015,3,1562,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
MWRO2160923,2,Midwest Regional Office (MWRO),A-C Central Cusd 262,IL,62612,01-009-262,3,368,1,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,,,1,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
MWRO2160924,2,Midwest Regional Office (MWRO),Franklin Cusd 1,IL,62638,01-069-001,2,298,1,0,0,0,0,0,0,1,0,0,0,0,0,10,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160925,2,Midwest Regional Office (MWRO),Routt Catholic High School,IL,62650,01-069-004,2,444,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160926,2,Midwest Regional Office (MWRO),Salem Lutheran,IL,62650,01-069-005,1,54,0,0,1,0,0,0,0,0,0,1,0,0,0,98,1,,,,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0
MWRO2160930,2,Midwest Regional Office (MWRO),Jacksonville Sd 117,IL,62650,01-069-117,10,2279,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1,1,,0,1,,,0,0,0,0,,1,1,1,0,1,0,0,1,0,1,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
MWRO2160931,2,Midwest Regional Office (MWRO),Four Rivers Spec Educ Dist,IL,62650,01-069-801,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,98,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MWRO2160932,2,Midwest Regional Office (MWRO),Pleasant Hill Cusd 3,IL,62366,01-075-003,2,312,1,0,1,0,0,0,0,1,0,0,0,0,0,10,1,1,,,1,,,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
MWRO2160933,2,Midwest Regional Office (MWRO),Griggsville-Perry Cusd 4,IL,62340,01-075-004,3,324,1,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160935,2,Midwest Regional Office (MWRO),Western Cusd 12,IL,62312,01-075-012,3,362,1,1,1,0,0,0,0,0,0,1,0,0,0,98,1,1,0,,1,,,1,1,0,,,1,1,1,0,0,0,0,0,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
MWRO2160936,2,Midwest Regional Office (MWRO),Winchester Cusd 1,IL,62694,01-086-001,2,546,1,0,0,0,0,0,0,1,0,0,0,0,0,98,0,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160938,2,Midwest Regional Office (MWRO),Bond/Christian/Effingham/Fayette/Montgomery Roe,IL,62471,03-000-000,6,150,1,0,0,0,0,0,0,0,1,0,0,0,0,98,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160940,2,Midwest Regional Office (MWRO),Bond County Cusd 2,IL,62246,03-003-002,5,1696,1,1,0,0,0,0,0,0,1,1,0,0,0,98,,,,,,,,,,,0,,,0,0,0,0,1,0,1,1,1,0,0,1,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
MWRO2160942,2,Midwest Regional Office (MWRO),Kemmerer Village,IL,62510,03-011-001,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,98,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160943,2,Midwest Regional Office (MWRO),Sacred Heart,IL,62557,03-011-001,1,130,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MWRO2160944,2,Midwest Regional Office (MWRO),Taylorville Cusd 3,IL,62568,03-011-003,4,1768,1,0,0,0,0,0,0,1,0,0,1,0,0,98,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160945,2,Midwest Regional Office (MWRO),Edinburg Cusd 4,IL,62531,03-011-004,3,237,0,0,0,0,0,0,1,1,0,0,0,0,0,98,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MWRO2160946,2,Midwest Regional Office (MWRO),St Mary School,IL,62568,03-011-004,1,128,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160947,2,Midwest Regional Office (MWRO),Pana Cusd 8,IL,62557,03-011-008,4,1133,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160949,2,Midwest Regional Office (MWRO),Altamont Cusd 10,IL,62411,03-025-010,2,719,1,0,0,0,0,0,0,0,0,1,0,0,0,98,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160950,2,Midwest Regional Office (MWRO),Beecher City Cusd 20,IL,62414,03-025-020,2,143,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,,,,1,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MWRO2160951,2,Midwest Regional Office (MWRO),Dieterich Cusd 30,IL,62424,03-025-030,2,570,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,,,,,,0,1,0,0,0,,1,1,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
MWRO2160952,2,Midwest Regional Office (MWRO),Effingham Cusd 40,IL,62401,03-025-040,5,2055,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
MWRO2160953,2,Midwest Regional Office (MWRO),Teutopolis Cusd 50,IL,62467,03-025-050,3,1047,0,0,0,0,0,0,1,0,0,1,0,0,0,10,1,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160954,2,Midwest Regional Office (MWRO),St Peter Lutheran,IL,62880,03-026-003,1,68,1,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,,,,,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MWRO2160956,2,Midwest Regional Office (MWRO),St Elmo Cusd 202,IL,62458,03-026-202,3,399,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,,,1,,,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MWRO2160957,2,Midwest Regional Office (MWRO),Vandalia Cusd 203,IL,62471,03-026-203,3,1409,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MWRO2160958,2,Midwest Regional Office (MWRO),Ramsey Cusd 204,IL,62080,03-026-204,2,455,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MWRO2160959,2,Midwest Regional Office (MWRO),Panhandle Cusd 2,IL,62560,03-068-002,4,445,1,0,1,0,0,1,0,1,0,0,0,0,0,10,1,1,,1,1,,,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
MWRO2160960,2,Midwest Regional Office (MWRO),St Louis Catholic School,IL,62075,03-068-002,1,73,0,0,0,0,0,0,1,0,0,0,1,0,0,98,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160962,2,Midwest Regional Office (MWRO),Zion Lutheran School,IL,62056,03-068-005,1,88,0,0,0,0,0,0,1,0,0,1,0,0,0,10,1,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
MWRO2160963,2,Midwest Regional Office (MWRO),Litchfield Cusd 12,IL,62056,03-068-012,3,1169,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,,,,,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MWRO2160965,2,Midwest Regional Office (MWRO),Boone/Winnebago Roe,IL,61111,04-000-000,11,69,1,1,0,0,0,0,0,1,0,1,1,0,0,98,1,1,1,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MWRO2160967,2,Midwest Regional Office (MWRO),Belvidere Cusd 100,IL,61008,04-004-100,11,7364,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,,,,,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,,0,0,0,0,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MWRO2160970,2,Midwest Regional Office (MWRO),All Saints Catholic  Academy,IL,61107,04-101-010,1,171,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,,,,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
MWRO2160971,2,Midwest Regional Office (MWRO),Milestone Inc,IL,61111,04-101-040,2,26,1,0,0,0,0,0,0,0,0,0,1,0,0,98,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160973,2,Midwest Regional Office (MWRO),Kinnikinnick Ccsd 131,IL,61073,04-101-131,4,1738,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWRO2160974,2,Midwest Regional Office (MWRO),Prairie Hill Ccsd 133,IL,61080,04-101-133,2,753,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,,,,,,0,,1,1,1,0,1,1,0,,,1,0,1,,,1,,,,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
MWRO2160975,2,Midwest Regional Office (MWRO),Shirland Ccsd 134,IL,61079,04-101-134,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
